county_name,precinct_name,election_1,election_2,assignment
Otter Tail,Tordenskjold Twp,103,201,0
Otter Tail,Trondhjem Twp,29,73,0
Otter Tail,Tumuli Twp,80,180,0
Otter Tail,Underwood,74,111,0
Otter Tail,Urbank,2,16,0
Otter Tail,Vergas,57,135,0
Otter Tail,Vining,18,18,0
Otter Tail,Wadena P-4,12,53,0
Otter Tail,Western Twp,10,57,0
Otter Tail,Woodside Twp,25,101,0
Pennington,Black River Twp,11,23,0
Pennington,Bray Twp,9,23,0
Pennington,Cloverleaf Twp,9,43,0
Pennington,Deer Park Twp,26,42,0
Pennington,Goodridge,17,30,0
Pennington,Goodridge Twp,7,30,0
Pennington,Hickory Twp,20,28,0
Pennington,Highlanding Twp,49,41,0
Pennington,Kratka Twp,20,52,0
Pennington,Mayfield Twp,10,20,0
Pennington,Norden Twp,43,169,0
Pennington,North Twp,115,215,0
Pennington,Numedal Twp,5,38,0
Pennington,Polk Centre Twp,11,19,0
Pennington,Reiner Twp,27,24,0
Pennington,River Falls Twp,18,80,0
Pennington,Rocksbury Twp East,102,183,0
Pennington,Rocksbury Twp West,79,197,0
Pennington,Saint Hilaire,39,75,0
Pennington,Sanders Twp,32,120,0
Pennington,Silverton Twp,26,71,0
Pennington,Smiley Twp,82,219,0
Pennington,Star Twp,23,40,0
Pennington,Thief River Falls P-1A,110,158,0
Pennington,Thief River Falls P-1B,122,247,0
Pennington,Thief River Falls P-2,231,399,0
Pennington,Thief River Falls P-3A,161,214,0
Pennington,Thief River Falls P-3B,135,219,0
Pennington,Thief River Falls P-4,236,408,0
Pennington,Thief River Falls P-5,356,549,0
Pennington,Wyandotte Twp,16,24,0
Pine,Arlone Twp,58,130,0
Pine,Arna Twp,13,44,0
Pine,Askov,74,80,0
Pine,Barry Twp,80,168,0
Pine,Birch Creek Twp,52,61,0
Pine,Bremen Twp,53,77,0
Pine,Brook Park,18,19,0
Pine,Brook Park Twp,61,142,0
Pine,Bruno,17,21,0
Pine,Bruno Twp,32,39,0
Pine,Chengwatana Twp,162,321,0
Pine,Clover Twp,53,131,0
Pine,Crosby Twp,20,28,0
Pine,Danforth Twp,5,40,0
Pine,Dell Grove Twp,110,258,0
Pine,Denham,2,10,0
Pine,Finlayson,31,98,0
Pine,Finlayson Twp,54,147,0
Pine,Fleming Twp,21,33,0
Pine,Henriette,15,13,0
Pine,Hinckley,233,327,0
Pine,Hinckley Twp,113,273,0
Pine,Kerrick,6,9,0
Pine,Kerrick Twp,56,75,0
Pine,Kettle River Twp,108,160,0
Pine,Mission Creek Twp,73,196,0
Pine,Munch Twp,41,104,0
Pine,New Dosey Twp,10,20,0
Pine,Nickerson Twp,26,48,0
Pine,Norman Twp,68,84,0
Pine,Ogema Twp,68,53,0
Pine,Park Twp,8,10,0
Pine,Partridge Twp,89,237,0
Pine,Pine City,509,756,0
Pine,Pine City Twp,227,473,0
Pine,Pine Lake Twp,86,216,0
Pine,Pokegama Twp,527,919,0
Pine,Rock Creek,236,557,0
Pine,Royalton Twp,152,448,0
Pine,Rutledge,31,54,0
Pine,Sandstone,224,281,0
Pine,Sandstone Twp,92,276,0
Pine,Sturgeon Lake P-1,63,103,0
Pine,Sturgeon Lake P-2,3,0,0
Pine,Sturgeon Lake Twp,63,98,0
Pine,Willow River,83,81,0
Pine,Wilma Twp,15,38,0
Pine,Windemere Twp,439,435,0
Pipestone,Aetna Twp,24,89,0
Pipestone,Altona Twp,15,53,0
Pipestone,Burke Twp,8,119,0
Pipestone,Eden Twp,30,112,0
Pipestone,Edgerton,102,574,0
Pipestone,Elmer Twp,9,110,0
Pipestone,Fountain Prairie Twp,12,86,0
Pipestone,Grange Twp,12,103,0
Pipestone,Gray Twp,29,92,0
Pipestone,Hatfield,5,11,0
Pipestone,Holland,24,67,0
Pipestone,Ihlen,12,18,0
Pipestone,Jasper,95,141,0
Pipestone,Osborne Twp,13,166,0
Pipestone,Pipestone P-1,279,509,0
Pipestone,Pipestone P-2,320,654,0
Pipestone,Rock Twp,14,58,0
Pipestone,Ruthton,30,57,0
Pipestone,Sweet Twp,43,134,0
Pipestone,Trosky,11,34,0
Pipestone,Troy Twp,30,118,0
Pipestone,Woodstock,10,33,0
Polk,Andover Twp,23,51,0
Polk,Angus Twp,11,35,0
Polk,Badger Twp,11,42,0
Polk,Belgium Twp,11,23,0
Polk,Beltrami,16,20,0
Polk,Brandsvold Twp,32,106,0
Polk,Brandt Twp,6,19,0
Polk,Brislet Twp,8,15,0
Polk,Bygland Twp,31,118,0
Polk,Chester Twp,15,23,0
Polk,Climax,37,42,0
Polk,Columbia Twp,42,196,0
Polk,Crookston W-1,206,265,0
Polk,Crookston W-2,253,330,0
Polk,Crookston W-3,229,229,0
Polk,Crookston W-4,188,222,0
Polk,Crookston W-5,206,258,0
Polk,Crookston W-6,183,325,0
Polk,Crookston Twp,64,176,0
Polk,East Grand Forks W-1,308,640,0
Polk,East Grand Forks W-2,280,549,0
Polk,East Grand Forks W-3,190,236,0
Polk,East Grand Forks W-4,289,390,0
Polk,East Grand Forks W-5,305,477,0
Polk,Eden Twp,39,45,0
Polk,Erskine,68,111,0
Polk,Esther Twp,12,76,0
Polk,Euclid Twp,22,45,0
Polk,Fairfax Twp,24,50,0
Polk,Fanny Twp,24,30,0
Polk,Farley Twp,1,23,0
Polk,Fertile,160,255,0
Polk,Fisher,47,104,0
Polk,Fisher Twp,12,98,0
Polk,Fosston,230,413,0
Polk,Garden Twp,40,64,0
Polk,Garfield Twp,76,173,0
Polk,Gentilly Twp,35,85,0
Polk,Godfrey Twp,63,102,0
Polk,Grand Forks Twp,37,49,0
Polk,Grove Park-Tilden Twp,43,89,0
Polk,Gully,11,10,0
Polk,Gully Twp,15,28,0
Polk,Hammond Twp,5,23,0
Polk,Helgeland Twp,7,17,0
Polk,Higdem Twp,12,39,0
Polk,Hill River Twp,16,73,0
Polk,Hubbard Twp,11,29,0
Polk,Huntsville Twp,49,205,0
Polk,Johnson Twp,6,8,0
Polk,Kertsonville Twp,14,38,0
Polk,Keystone Twp,14,32,0
Polk,King Twp,20,77,0
Polk,Knute Twp,91,205,0
Polk,Lengby,11,27,0
Polk,Lessor Twp,11,83,0
Polk,Liberty Twp,10,48,0
Polk,Lowell Twp,15,75,0
Polk,McIntosh,85,191,0
Polk,Mentor,25,40,0
Polk,Nesbit Twp,12,42,0
Polk,Nielsville,9,24,0
Polk,Northland Twp,14,65,0
Polk,Onstad Twp,8,22,0
Polk,Parnell Twp,6,23,0
Polk,Queen Twp,36,89,0
Polk,Reis Twp,8,17,0
Polk,Rhinehart Twp,12,55,0
Polk,Roome Twp,24,64,0
Polk,Rosebud Twp,45,119,0
Polk,Russia Twp,2,10,0
Polk,Sandsville Twp,7,26,0
Polk,Scandia Twp,4,39,0
Polk,Sletten Twp,15,66,0
Polk,Sullivan Twp,17,64,0
Polk,Tabor Twp,23,40,0
Polk,Trail,8,13,0
Polk,Tynsid Twp,10,16,0
Polk,Vineland Twp,22,30,0
Polk,Winger,19,56,0
Polk,Winger Twp,13,62,0
Polk,Woodside Twp,93,190,0
Pope,Bangor Twp,18,62,0
Pope,Barsness Twp,31,57,0
Pope,Ben Wade Twp,42,94,0
Pope,Blue Mounds Twp,26,78,0
Pope,Brooten,0,0,0
Pope,Chippewa Falls Twp,60,92,0
Pope,Cyrus,31,99,0
Pope,Farwell,12,10,0
Pope,Gilchrist Twp,35,100,0
Pope,Glenwood P-1,501,566,0
Pope,Glenwood P-2,75,105,0
Pope,Glenwood Twp,210,415,0
Pope,Grove Lake Twp,29,115,0
Pope,Hoff Twp,26,46,0
Pope,Lake Johanna Twp,24,45,0
Pope,Langhei Twp,44,55,0
Pope,Leven Twp,107,210,0
Pope,Long Beach,81,155,0
Pope,Lowry,42,112,0
Pope,Minnewaska Twp,131,174,0
Pope,New Prairie Twp,27,85,0
Pope,Nora Twp,29,76,0
Pope,Reno Twp,65,172,0
Pope,Rolling Forks Twp,17,54,0
Pope,Sedan,1,14,0
Pope,Starbuck,270,360,0
Pope,Villard,27,88,0
Pope,Walden Twp,18,67,0
Pope,Westport,1,18,0
Pope,Westport Twp,29,97,0
Pope,White Bear Lake Twp,97,172,0
Ramsey,Arden Hills P-1,1264,778,0
Ramsey,Arden Hills P-2,644,637,0
Ramsey,Arden Hills P-3,1008,675,0
Ramsey,Blaine W-1 P-9,0,0,0
Ramsey,Falcon Heights P-1,1041,223,0
Ramsey,Falcon Heights P-2,1140,301,0
Ramsey,Gem Lake P-1,134,124,0
Ramsey,Lauderdale P-1,919,245,0
Ramsey,Little Canada P-1,1148,570,0
Ramsey,Little Canada P-2,1073,744,0
Ramsey,Little Canada P-3,811,499,0
Ramsey,Maplewood P-1,578,262,0
Ramsey,Maplewood P-2,786,436,0
Ramsey,Maplewood P-3,678,363,0
Ramsey,Maplewood P-4,542,264,0
Ramsey,Maplewood P-5,645,417,0
Ramsey,Maplewood P-6,863,575,0
Ramsey,Maplewood P-7,965,688,0
Ramsey,Maplewood P-8,971,681,0
Ramsey,Maplewood P-9,390,224,0
Ramsey,Maplewood P-10,881,501,0
Ramsey,Maplewood P-11,671,449,0
Ramsey,Maplewood P-12,553,368,0
Ramsey,Maplewood P-13,839,660,0
Ramsey,Maplewood P-14,1163,595,0
Ramsey,Maplewood P-15,1226,887,0
Ramsey,Mounds View P-1,1014,710,0
Ramsey,Mounds View P-2,673,494,0
Ramsey,Mounds View P-3,1084,810,0
Ramsey,Mounds View P-4,619,412,0
Ramsey,New Brighton P-1,885,469,0
Ramsey,New Brighton P-2,643,313,0
Ramsey,New Brighton P-3,913,604,0
Ramsey,New Brighton P-4,1171,611,0
Ramsey,New Brighton P-5,885,421,0
Ramsey,New Brighton P-6,921,522,0
Ramsey,New Brighton P-7,1039,672,0
Ramsey,New Brighton P-8,929,669,0
Ramsey,North Oaks P-1,830,706,0
Ramsey,North Oaks P-2,788,764,0
Ramsey,North Saint Paul P-1,856,671,0
Ramsey,North Saint Paul P-2,742,510,0
Ramsey,North Saint Paul P-3,843,643,0
Ramsey,North Saint Paul P-4,831,563,0
Ramsey,Roseville P-1,1119,689,0
Ramsey,Roseville P-2,541,294,0
Ramsey,Roseville P-3,1564,683,0
Ramsey,Roseville P-4,1771,1009,0
Ramsey,Roseville P-5,1598,551,0
Ramsey,Roseville P-6,1111,550,0
Ramsey,Roseville P-7,1185,608,0
Ramsey,Roseville P-8,1254,555,0
Ramsey,Roseville P-9,1479,627,0
Ramsey,Roseville P-10,1250,472,0
Ramsey,Saint Anthony P-1,1227,508,0
Ramsey,Saint Paul W-1 P-1,880,114,0
Ramsey,Saint Paul W-1 P-2,1508,282,0
Ramsey,Saint Paul W-1 P-3,1171,188,0
Ramsey,Saint Paul W-1 P-4,798,129,0
Ramsey,Saint Paul W-1 P-5,915,66,0
Ramsey,Saint Paul W-1 P-6,1934,202,0
Ramsey,Saint Paul W-1 P-7,1112,154,0
Ramsey,Saint Paul W-1 P-8,1663,172,0
Ramsey,Saint Paul W-1 P-9,1327,224,0
Ramsey,Saint Paul W-1 P-10,281,59,0
Ramsey,Saint Paul W-1 P-11,741,64,0
Ramsey,Saint Paul W-1 P-12,247,35,0
Ramsey,Saint Paul W-1 P-13,889,121,0
Ramsey,Saint Paul W-1 P-14,606,64,0
Ramsey,Saint Paul W-1 P-15,286,85,0
Ramsey,Saint Paul W-1 P-16,145,29,0
Ramsey,Saint Paul W-1 P-17,135,32,0
Ramsey,Saint Paul W-2 P-1,1201,182,0
Ramsey,Saint Paul W-2 P-2,1220,233,0
Ramsey,Saint Paul W-2 P-3,1457,496,0
Ramsey,Saint Paul W-2 P-4,1123,185,0
Ramsey,Saint Paul W-2 P-5,1484,382,0
Ramsey,Saint Paul W-2 P-6,388,103,0
Ramsey,Saint Paul W-2 P-7,1322,347,0
Ramsey,Saint Paul W-2 P-8,673,168,0
Ramsey,Saint Paul W-2 P-9,1374,296,0
Ramsey,Saint Paul W-2 P-10,24,12,0
Ramsey,Saint Paul W-2 P-11,1791,352,0
Ramsey,Saint Paul W-2 P-12,1122,276,0
Ramsey,Saint Paul W-2 P-13,926,187,0
Ramsey,Saint Paul W-2 P-14,994,254,0
Ramsey,Saint Paul W-2 P-15,1690,354,0
Ramsey,Saint Paul W-3 P-1,1466,324,0
Ramsey,Saint Paul W-3 P-2,1710,418,0
Ramsey,Saint Paul W-3 P-3,1856,413,0
Ramsey,Saint Paul W-3 P-4,989,202,0
Ramsey,Saint Paul W-3 P-5,1190,358,0
Ramsey,Saint Paul W-3 P-6,1403,433,0
Ramsey,Saint Paul W-3 P-7,1063,84,0
Ramsey,Saint Paul W-3 P-8,1122,192,0
Ramsey,Saint Paul W-3 P-9,1734,380,0
Ramsey,Saint Paul W-3 P-10,1114,282,0
Ramsey,Saint Paul W-3 P-11,1094,295,0
Ramsey,Saint Paul W-3 P-12,1452,161,0
Ramsey,Saint Paul W-3 P-13,1298,267,0
Ramsey,Saint Paul W-3 P-14,2420,618,0
Ramsey,Saint Paul W-4 P-1,1241,144,0
Ramsey,Saint Paul W-4 P-2,1050,83,0
Ramsey,Saint Paul W-4 P-3,1529,192,0
Ramsey,Saint Paul W-4 P-4,1284,270,0
Ramsey,Saint Paul W-4 P-5,933,247,0
Ramsey,Saint Paul W-4 P-6,1037,560,0
Ramsey,Saint Paul W-4 P-7,1255,421,0
Ramsey,Saint Paul W-4 P-8,1528,242,0
Ramsey,Saint Paul W-4 P-9,1112,182,0
Ramsey,Saint Paul W-4 P-10,1457,212,0
Ramsey,Saint Paul W-4 P-11,1578,344,0
Ramsey,Saint Paul W-4 P-12,1198,183,0
Ramsey,Saint Paul W-4 P-13,1149,221,0
Ramsey,Saint Paul W-4 P-14,1020,123,0
Ramsey,Saint Paul W-4 P-15,1076,197,0
Ramsey,Saint Paul W-5 P-1,1320,389,0
Ramsey,Saint Paul W-5 P-2,1688,424,0
Ramsey,Saint Paul W-5 P-3,1368,270,0
Ramsey,Saint Paul W-5 P-4,2077,470,0
Ramsey,Saint Paul W-5 P-5,1135,184,0
Ramsey,Saint Paul W-5 P-6,1047,282,0
Ramsey,Saint Paul W-5 P-7,617,184,0
Ramsey,Saint Paul W-5 P-8,1426,266,0
Ramsey,Saint Paul W-5 P-9,1016,220,0
Ramsey,Saint Paul W-5 P-10,343,47,0
Ramsey,Saint Paul W-6 P-1,798,236,0
Ramsey,Saint Paul W-6 P-2,803,235,0
Ramsey,Saint Paul W-6 P-3,881,293,0
Ramsey,Saint Paul W-6 P-4,1103,299,0
Ramsey,Saint Paul W-6 P-5,1162,335,0
Ramsey,Saint Paul W-6 P-6,1386,351,0
Ramsey,Saint Paul W-6 P-7,385,68,0
Ramsey,Saint Paul W-6 P-8,977,168,0
Ramsey,Saint Paul W-6 P-9,1324,377,0
Ramsey,Saint Paul W-6 P-10,574,236,0
Ramsey,Saint Paul W-6 P-11,870,420,0
Ramsey,Saint Paul W-6 P-12,591,246,0
Ramsey,Saint Paul W-7 P-1,1170,238,0
Ramsey,Saint Paul W-7 P-2,727,207,0
Ramsey,Saint Paul W-7 P-3,878,211,0
Ramsey,Saint Paul W-7 P-4,539,150,0
Ramsey,Saint Paul W-7 P-5,786,254,0
Ramsey,Saint Paul W-7 P-6,752,249,0
Ramsey,Saint Paul W-7 P-7,698,198,0
Ramsey,Saint Paul W-7 P-8,999,320,0
Ramsey,Saint Paul W-7 P-9,768,362,0
Ramsey,Saint Paul W-7 P-10,745,374,0
Ramsey,Saint Paul W-7 P-11,736,185,0
Ramsey,Saint Paul W-7 P-12,1635,489,0
Ramsey,Saint Paul W-7 P-13,1117,398,0
Ramsey,Shoreview P-1,786,351,0
Ramsey,Shoreview P-2,1721,1060,0
Ramsey,Shoreview P-3,1751,1131,0
Ramsey,Shoreview P-4,1254,917,0
Ramsey,Shoreview P-5,1907,1428,0
Ramsey,Shoreview P-6,1240,1090,0
Ramsey,Spring Lake Park P-1R,43,40,0
Ramsey,Vadnais Heights P-1,720,661,0
Ramsey,Vadnais Heights P-2,1161,912,0
Ramsey,Vadnais Heights P-3,889,811,0
Ramsey,Vadnais Heights P-4,1032,707,0
Ramsey,White Bear Twp P-1,1464,1376,0
Ramsey,White Bear Twp P-2,1009,1048,0
Ramsey,White Bear Twp P-3,337,360,0
Ramsey,White Bear Twp P-4,576,518,0
Ramsey,White Bear Lake W-1 P-1,1202,1070,0
Ramsey,White Bear Lake W-2 P-1,1570,1315,0
Ramsey,White Bear Lake W-3 P-1,1157,961,0
Ramsey,White Bear Lake W-3 P-2,170,136,0
Ramsey,White Bear Lake W-4 P-1,1362,1016,0
Ramsey,White Bear Lake W-5 P-1,1463,1180,0
Red Lake,Brooks,7,45,0
Red Lake,Browns Creek Twp,5,18,0
Red Lake,Emardville Twp,21,58,0
Red Lake,Equality Twp,17,40,0
Red Lake,Garnes Twp,36,41,0
Red Lake,Gervais Twp,35,88,0
Red Lake,Lake Pleasant Twp,7,52,0
Red Lake,Lambert Twp,18,34,0
Red Lake,Louisville Twp,34,52,0
Red Lake,Oklee,58,77,0
Red Lake,Plummer,26,66,0
Red Lake,Poplar River Twp,8,43,0
Red Lake,Red Lake Falls W-1,57,129,0
Red Lake,Red Lake Falls W-2,50,132,0
Red Lake,Red Lake Falls W-3,84,110,0
Red Lake,Red Lake Falls Twp P-N,24,36,0
Red Lake,Red Lake Falls Twp P-SE,7,16,0
Red Lake,Red Lake Falls Twp P-SW,16,7,0
Red Lake,River Twp,5,22,0
Red Lake,Terrebonne Twp,17,49,0
Red Lake,Wylie Twp,8,26,0
Redwood,Belview,46,107,0
Redwood,Brookville Twp,14,99,0
Redwood,Charlestown Twp,21,72,0
Redwood,Clements,7,59,0
Redwood,Delhi,14,28,0
Redwood,Delhi Twp,34,133,0
Redwood,Gales Twp,8,64,0
Redwood,Granite Rock Twp,16,88,0
Redwood,Honner Twp,6,30,0
Redwood,Johnsonville Twp,7,52,0
Redwood,Kintire Twp,20,76,0
Redwood,Lamberton,94,246,0
Redwood,Lamberton Twp,16,95,0
Redwood,Lucan,14,71,0
Redwood,Milroy,31,74,0
Redwood,Morgan,92,291,0
Redwood,Morgan Twp,17,117,0
Redwood,New Avon Twp,11,101,0
Redwood,North Hero Twp,27,52,0
Redwood,Paxton Twp,126,156,0
Redwood,Redwood Falls W-1,227,435,0
Redwood,Redwood Falls W-2,259,468,0
Redwood,Redwood Falls W-3,257,508,0
Redwood,Redwood Falls Twp,15,73,0
Redwood,Revere,14,23,0
Redwood,Sanborn,38,115,0
Redwood,Seaforth,11,16,0
Redwood,Sheridan Twp,12,89,0
Redwood,Sherman Twp,68,60,0
Redwood,Springdale Twp,36,63,0
Redwood,Sundown Twp,18,83,0
Redwood,Swedes Forest Twp,25,43,0
Redwood,Three Lakes Twp,9,76,0
Redwood,Underwood Twp,10,90,0
Redwood,Vail Twp,19,93,0
Redwood,Vesta,16,93,0
Redwood,Vesta Twp,12,73,0
Redwood,Wabasso,50,276,0
Redwood,Walnut Grove,122,137,0
Redwood,Wanda,5,44,0
Redwood,Waterbury Twp,13,90,0
Redwood,Westline Twp,14,75,0
Redwood,Willow Lake Twp,16,103,0
Renville,Bandon Twp,27,45,0
Renville,Beaver Falls Twp,32,67,0
Renville,Birch Cooley Twp,44,88,0
Renville,Bird Island,185,324,0
Renville,Bird Island Twp,23,86,0
Renville,Boon Lake Twp,41,154,0
Renville,Brookfield Twp,10,79,0
Renville,Buffalo Lake,69,165,0
Renville,Cairo Twp,21,79,0
Renville,Camp Twp,20,78,0
Renville,Crooks Twp,10,89,0
Renville,Danube,62,147,0
Renville,Emmet Twp,39,67,0
Renville,Ericson Twp,26,97,0
Renville,Fairfax,134,354,0
Renville,Flora Twp,22,86,0
Renville,Franklin,52,121,0
Renville,Hawk Creek Twp,48,74,0
Renville,Hector,134,306,0
Renville,Hector Twp,19,86,0
Renville,Henryville Twp,28,67,0
Renville,Kingman Twp,26,81,0
Renville,Martinsburg Twp,15,60,0
Renville,Melville Twp,26,78,0
Renville,Morton,50,112,0
Renville,Norfolk Twp,22,61,0
Renville,Olivia,381,713,0
Renville,Osceola Twp,11,61,0
Renville,Palmyra Twp,39,67,0
Renville,Preston Lake Twp,26,96,0
Renville,Redwood Falls,0,0,0
Renville,Renville,217,302,0
Renville,Sacred Heart,82,132,0
Renville,Sacred Heart Twp,57,93,0
Renville,Troy Twp,37,109,0
Renville,Wang Twp,41,103,0
Renville,Wellington Twp,13,82,0
Renville,Winfield Twp,28,81,0
Rice,Bridgewater Twp,545,511,0
Rice,Cannon City Twp,184,460,0
Rice,Dennison,5,9,0
Rice,Dundas,354,371,0
Rice,Erin Twp,143,331,0
Rice,Faribault P-1,757,974,0
Rice,Faribault P-2,857,1047,0
Rice,Faribault P-3,1190,1375,0
Rice,Faribault P-4,1043,1273,0
Rice,Forest Twp,228,528,0
Rice,Lonsdale,464,1373,0
Rice,Morristown,117,360,0
Rice,Morristown Twp,56,300,0
Rice,Nerstrand,41,82,0
Rice,Northfield W-1 P-1,935,42,0
Rice,Northfield W-1 P-2,1357,618,0
Rice,Northfield W-2 P-1,819,490,0
Rice,Northfield W-2 P-2,791,584,0
Rice,Northfield W-3 P-1,1034,407,0
Rice,Northfield W-4 P-1,967,289,0
Rice,Northfield W-4 P-2,899,113,0
Rice,Northfield Twp,208,283,0
Rice,Richland Twp,62,145,0
Rice,Shieldsville Twp,157,439,0
Rice,Walcott Twp,160,374,0
Rice,Warsaw Twp,178,551,0
Rice,Webster Twp P-1,157,322,0
Rice,Webster Twp P-2,192,404,0
Rice,Wells Twp,272,615,0
Rice,Wheatland Twp,154,552,0
Rice,Wheeling Twp,111,207,0
Rock,Battle Plain Twp,14,74,0
Rock,Beaver Creek,30,93,0
Rock,Beaver Creek Twp,45,151,0
Rock,Clinton Twp,30,114,0
Rock,Denver Twp,19,55,0
Rock,Hardwick,27,35,0
Rock,Hills,60,261,0
Rock,Jasper,12,8,0
Rock,Kanaranzi Twp,24,85,0
Rock,Kenneth,5,19,0
Rock,Luverne W-1 P-NE,414,578,0
Rock,Luverne W-1 P-NW,98,186,0
Rock,Luverne W-2 P-SE,229,378,0
Rock,Luverne W-2 P-SW,114,181,0
Rock,Luverne Twp P-1,20,107,0
Rock,Luverne Twp P-2,34,94,0
Rock,Magnolia,17,46,0
Rock,Magnolia Twp,36,82,0
Rock,Martin Twp,26,183,0
Rock,Mound Twp,35,70,0
Rock,Rose Dell Twp,17,74,0
Rock,Springwater Twp,27,93,0
Rock,Steen,12,58,0
Rock,Vienna Twp,28,66,0
Roseau,Badger,46,145,0
Roseau,Barnett Twp,21,43,0
Roseau,Barto Twp,22,55,0
Roseau,Beaver Twp,16,30,0
Roseau,Cedarbend Twp,15,61,0
Roseau,Clear River/Oaks Unorg,14,46,0
Roseau,Deer Twp,4,43,0
Roseau,Dewey Twp,21,49,0
Roseau,Dieter Twp,18,68,0
Roseau,Enstrom Twp,45,155,0
Roseau,Falun Twp,39,104,0
Roseau,Golden Valley Twp,28,58,0
Roseau,Greenbush,116,245,0
Roseau,Grimstad Twp,17,66,0
Roseau,Hereim Twp,39,93,0
Roseau,Huss Twp,17,48,0
Roseau,Jadis Twp,85,226,0
Roseau,Jadis Unorg,2,6,0
Roseau,Lake Twp,159,682,0
Roseau,Laona Twp,58,201,0
Roseau,Lind Twp,5,22,0
Roseau,Malung Twp,79,153,0
Roseau,Mickinock Twp,36,108,0
Roseau,Moose Twp,12,52,0
Roseau,Moranville Twp,61,385,0
Roseau,Nereson Twp,2,15,0
Roseau,Norland/Spruce Valley Unorg,8,56,0
Roseau,Juneberry/Blooming Valley Unorg,1,8,0
Roseau,Palmville Twp,10,18,0
Roseau,Pohlitz Twp,4,9,0
Roseau,Polonia Twp,8,11,0
Roseau,Poplar Grove Twp,19,33,0
Roseau,Reine Twp,17,33,0
Roseau,Roosevelt,11,48,0
Roseau,Roseau,380,858,0
Roseau,Ross Twp,37,157,0
Roseau,Skagen Twp,13,93,0
Roseau,Soler Twp,14,49,0
Roseau,Spruce Twp,67,238,0
Roseau,America/Beltrami Island Forest Unorg,7,17,0
Roseau,Stafford Twp,43,97,0
Roseau,Stokes Twp,27,87,0
Roseau,Strathcona,0,19,0
Roseau,Warroad,213,461,0
St. Louis,Alango Twp,56,65,0
St. Louis,Alborn Twp,131,127,0
St. Louis,Alden Twp,79,33,0
St. Louis,Angora Twp,57,68,0
St. Louis,Arrowhead Twp,49,49,0
St. Louis,Ault Twp,43,29,0
St. Louis,Unorg Prct 3,27,16,0
St. Louis,Babbitt,319,479,0
St. Louis,Balkan Twp,216,276,0
St. Louis,Bassett Twp,10,11,0
St. Louis,Beatty Twp,141,166,0
St. Louis,Biwabik,261,216,0
St. Louis,Biwabik Twp,234,289,0
St. Louis,Breitung Twp,162,210,0
St. Louis,Unorg Prct 22,3,2,0
St. Louis,Brevator Twp,298,281,0
St. Louis,Brookston,21,11,0
St. Louis,Buhl,214,265,0
St. Louis,Canosia Twp,528,711,0
St. Louis,Cedar Valley Twp,42,60,0
St. Louis,Cherry Twp,230,245,0
St. Louis,Chisholm,1161,963,0
St. Louis,Clinton Twp,223,276,0
St. Louis,Colvin Twp,72,120,0
St. Louis,Cook,130,122,0
St. Louis,Cotton Twp,137,148,0
St. Louis,Crane Lake Twp,19,53,0
St. Louis,Culver Twp,65,43,0
St. Louis,Duluth P-1,850,403,0
St. Louis,Duluth P-2,862,361,0
St. Louis,Duluth P-3,1021,507,0
St. Louis,Duluth P-4,878,487,0
St. Louis,Duluth P-5,900,466,0
St. Louis,Duluth P-6,1378,754,0
St. Louis,Duluth P-7,1080,516,0
St. Louis,Duluth P-8,1103,565,0
St. Louis,Duluth P-9,701,281,0
St. Louis,Duluth P-10,1041,669,0
St. Louis,Duluth P-11,1546,962,0
St. Louis,Duluth P-12,1016,369,0
St. Louis,Duluth P-13,956,365,0
St. Louis,Duluth P-14,952,351,0
St. Louis,Duluth P-15,1138,353,0
St. Louis,Duluth P-16,1268,625,0
St. Louis,Duluth P-17,837,250,0
St. Louis,Duluth P-18,572,194,0
St. Louis,Duluth P-19,408,144,0
St. Louis,Duluth P-20,479,186,0
St. Louis,Duluth P-21,596,248,0
St. Louis,Duluth P-22,750,519,0
St. Louis,Duluth P-23,769,564,0
St. Louis,Duluth P-24,841,576,0
St. Louis,Duluth P-25,780,548,0
St. Louis,Duluth P-26,683,310,0
St. Louis,Duluth P-27,610,306,0
St. Louis,Duluth P-28,360,188,0
St. Louis,Duluth P-29,878,427,0
St. Louis,Duluth P-30,757,403,0
St. Louis,Duluth P-31,595,395,0
St. Louis,Duluth P-32,992,582,0
St. Louis,Duluth P-33,441,321,0
St. Louis,Duluth P-34,807,569,0
St. Louis,Duluth Twp,655,531,0
St. Louis,Eagles Nest Twp,78,87,0
St. Louis,Ellsburg Twp,57,65,0
St. Louis,Elmer Twp,21,49,0
St. Louis,Ely,799,925,0
St. Louis,Embarrass Twp,114,197,0
St. Louis,Eveleth P-1,714,600,0
St. Louis,Eveleth P-2,146,123,0
St. Louis,Fairbanks Twp,24,20,0
St. Louis,Fayal Twp,568,640,0
St. Louis,Field Twp,77,126,0
St. Louis,Fine Lakes Twp,18,47,0
St. Louis,Floodwood P-1,122,94,0
St. Louis,Floodwood Twp P-2,66,62,0
St. Louis,Fredenberg Twp,408,505,0
St. Louis,French Twp,181,196,0
St. Louis,Gilbert,422,458,0
St. Louis,Gnesen Twp,496,543,0
St. Louis,Grand Lake Twp,674,836,0
St. Louis,Great Scott Twp P-1,110,142,0
St. Louis,Kinney/Great Scott Twp P-2,33,41,0
St. Louis,Greenwood Twp,304,323,0
St. Louis,Halden Twp,32,42,0
St. Louis,Unorg Prct 1,12,18,0
St. Louis,Hermantown P-1,930,776,0
